Key,Id,Spanish(es)
RF_DetailText_1,63521298478723073,"El doctor Brad Sideman es el investigador principal del <i>Proyecto Leviatán</i>, que busca maximizar la eficiencia de las fuentes de proteínas acuáticas para <b>Rangus Meats</b>. El equipo de Sideman demostró tener mucho potencial, y desarrollaron cepas de algas que estimulaban la hipertrofia en los organismos que las consumían. Las mutaciones inesperadas se identificaron como ""casos atípicos controlables"". <br><br>Lamentablemente, el proyecto se canceló debido a que el presupuesto se destinó a otros asuntos. Se cancelaron todos los envíos de suministros al planeta. No existe registro de que hayan rescatado al equipo, pero el Dr. Sideman continuó registrando en su diario hasta esta última entrada:<br><br><i>El hambre trae claridad. Ahora lo entiendo. Soy el capitán... Soy la ballena blanca... Soy el arpón. Soy el guardián y el depredador. Soy el océano mismo, eterno y solitario.</i>"
RF_Subtitle_1,63521298478723072,Científico de Rangus AquaMeat
RF_DetailText_2,63782640302788608,"La primera de una larga línea de naves Rangus Orbital eXplorer, diseñada para viajes interestelares y extraer <b>núcleos de carne</b>, equipada con tecnología de simulación de personalidad de vanguardia. Retirada del servicio activo tras 42 años.<br><br>Volvió a despertar gracias a <b>Carl Rangus</b> para actuar como plataforma principal en los experimentos continuos con la <b>Carne inteligente</b>."
RF_Subtitle_2,63780286752985088,El barco
RF_Name_3,63780286773956608,Rangus Meats
RF_DetailText_3,63868852401180672,Fundada hace mucho tiempo por el emprendedor innovador <b>Carl Rangus</b>. Esta cadena de restaurantes creció rápidamente hasta convertirse en una superpotencia galáctica responsable de alimentar a miles de millones de hambrientos en cientos de mundos.<br><br><i>Rangus Meats. El futuro de la comida... es hoy.</i>
RF_Subtitle_3,63780286773956609,Apreciado empleador
RF_Name_4,63780286773956610,Megahorno
RF_DetailText_4,63868852401180673,"Este innovador dispositivo culinario emplea dosis masivas de radiación de onda corta para cocinar rápidamente grandes cantidades de carne.<br><br>Fue la creación de <b>Carl Rangus</b> e instalado en <b>Brisketon</b>, aunque los recortes de presupuesto obligaron a omitir el blindaje antirradiación contemplado en sus planes originales."
RF_Subtitle_4,63780286773956611,Dispositivo de la ciencia de la carne
RF_DetailText_5,63782640332148736,"CAL-P50 forma parte de una línea de fábricas robóticas de larga distancia construidas por <b>Rangus Meats</b> y enviadas por toda la galaxia para extender el alcance de su franquicia.<br><br>Las naves de Logística Automatizada Cognitiva emplean órganos de <b>Ciencia de la Carne</b> en conjunto con simuladores de personalidad para maximizar la versatilidad y la eficiencia.<br><br>Con el tiempo se descubrieron fallos en este diseño, que limitaban la vida útil funcional de la nave. La mayoría de las naves CAL están retiradas desde hace mucho. <br><br>Se rumorea que esta tiene una historia romántica con Carl."
RF_Subtitle_5,63780286773956613,Fábrica móvil
RF_DetailText_6,63868852401180674,"Desafortunadamente, no todos los experimentos de la <b>Ciencia de la carne</b> produjeron enormes avances para la civilización.<br><br>Lo que comenzó como un proyecto a pequeña escala para mejorar sujetos porcinos con XXXtreme Flavor™, rápidamente se descontroló. En lugar de crear un alimento perfecto, los técnicos de <b>Rangus Meats</b> crearon una máquina de comer perfecta.<br><br>Esta criatura sin consciencia, apodada Frankenjoles por uno de los científicos antes de que lo devoraran junto con su equipo, ahora viaja por la galaxia en una búsqueda interminable para saciar su hambre."
RF_Subtitle_6,63780286773956614,Monstruosidad de la ciencia de la carne
RF_DetailText_7,63868852401180676,"Este entrenador veterano es ampliamente reconocido por crear luchadores campeones en docenas de mundos.<br><br>Después de que terminó su patrocinio corporativo con <b>Rangus Meats</b>, el entrenador Dan se retiró de la vida pública para vivir en la región pastoral de <b>Monte Dangus</b>."
RF_Subtitle_7,63868852401180675,Entrenador de lucha (jubilado)
RF_DetailText_8,63868852401180677,"A medida que <b>Rangus Meats</b> se apoderó del segmento de producción de alimentos del comercio galáctico, el director principal, <b>Dorothy Duncan</b>, se percató que necesitaba una bebida para acompañar sus sándwiches con envoltorios brillantes y botanas fritas. Así nació el Jocho Shot.<br><br>Esta deliciosa creación, mitad hiperazucarada y mitad bebida ultraenergética, sobrepasa un poco el límite que impone en gobierno en sustancias controladas.<br><br>Su receta es un secreto muy bien guardado, y los intentos de recrearla sin autorización terminan con frecuencia en una combustión espontánea. <br><br><i>Jocho Shot. Para cada momento de tu día.</i>"
RF_Subtitle_8,63831077983457280,El sorbo que sacia la sed
RF_Name_9,63780286773956615,Rangus Prime
RF_DetailText_9,63868852401180679,El planeta natal de <b>Carl Rangus</b> se convirtió en la primera sede galáctica de <b>Rangus Meats</b>.<br><br>Las oficinas corporativas fueron reubicadas tras un accidente industrial ocurrido hace algunos años.
RF_Subtitle_9,63868852401180678,Mundo corporativo
RF_Name_10,63780286773956616,Portal de Omnicarne
RF_DetailText_10,63868852401180681,"Esta grieta, ubicada en <b>Esfera De Carne</b>, fue alguna vez un método pequeño y muy controlado para extraer la <b>Omnicarne</b>, rica en proteínas, de su dimensión nativa.<br><br>La imprudencia de Rangus Meats y su fundador, <b>Carl Rangus</b>, provocó su expansión descontrolada y la catástrofe conocida como el <b>Incidente Omnicarne</b>."
RF_Subtitle_10,63868852401180680,Grieta dimensional
RF_Name_11,63780286773956617,Incidente de Omnicarne
RF_DetailText_11,63868852401180683,"A medida que la población de la galaxia crecía, la demanda de <b>Omnicarne</b> se disparó. Al inicio, <b>Carl Rangus</b> controló mucho el uso del <b>Portal Omnicarne</b>, pero las opiniones de mayor peso de los directivos corporativos de <b>Rangus Meats</b> lo convencieron de ampliar el portal.<br><br>Pero sucedió algo impredecible.<br><br>La Omnicarne explotó desde el portal de forma incontrolable, lo que causó su propagación de forma desenfrenada por todo <b>Rangus Prime</b> y el <b>sistema Rangus</b>, lo que infectó y alteró planetas enteros y sus poblaciones. En poco tiempo, toda la galaxia quedó contaminada por la <b>Omnicarne</b>."
RF_Subtitle_11,63868852401180682,¿Qué fue lo que salió mal?
RF_Name_12,63780286773956618,Dottie Duncan
RF_DetailText_12,63831077983457282,"Dorothy ""Dottie"" Duncan comenzó su carrera como la socia silenciosa de <b>Carl Rangus</b> en la fundación de <b>Rangus Meats</b>.<br><br>A medida que la empresa crecía, fue asumiendo un papel cada vez más grande centrado en las finanzas y el marketing, lo que permitió a Carl seguir desarrollando nuevos avances en la <b>Ciencia de la Carne</b>.<br><br>Dottie se perdió durante el trágico <b>Incidente del Portal Omni</b>. Carl todavía guarda una pizca de esperanza de que algún día la encontrará."
RF_Subtitle_12,63831077983457281,Descanse en paz
RF_Name_13,63780286773956619,Omnikron
RF_DetailText_13,63831077983457284,El sistema de vivienda original de <b>Rangus Meats</b>. Esta región quedó en gran parte abandonada tras enormes accidentes industriales ocurridos hace muchos años.
RF_Subtitle_13,63831077983457283,Sistema planetario
RF_Name_14,63780286773956620,Plumtor Absurdo
RF_DetailText_14,63831077983457285,"Este sistema densamente poblado alberga a más de 23 mil millones de clientes, la mayoría viven en el mundo principal, <b>Big Ol' Tangus</b>."
RF_Name_15,63780286773956621,Espiral de salchichas
RF_DetailText_15,63831077983457286,"Este sistema planetario muy poco poblado alguna vez fue ampliamente utilizado por <b>Rangus Meats</b> para fines de pruebas e investigación.<br><br>Gracias a su eficiencia cada vez mayor, muchas de las instalaciones ya no están en funcionamiento."
RF_DetailText_16,63831077983457287,"El fundador de <b>Rangus Meats</b>, una cadena de restaurantes que se convirtió en una superpotencia galáctica, inició como una idea de un humilde inventor que buscaba reinventar el modelo de negocios que consiste en preparar y servir comida.<br><br>Los innovadores avances en la <b>ciencia de la carne</b> irrumpieron el paradigma y marcaron el comienzo de una nueva era brillante de clientes satisfechos y estómagos llenos. Es adorado por toda la galaxia. "
RF_Subtitle_16,63780286773956622,Apreciado fundador
RF_DetailText_17,63831077983457288,"El antiguo sitio del <i>Proyecto Leviatán</i>, un esfuerzo de <b>Rangus Meats</b> centrado en mejorar las cosechas acuícolas.<br><br>Su exposición prolongada a los experimentos de la <b>ciencia de la carne</b> alteró permanentemente la flora y la fauna de este mundo de formas impredecibles."
RF_Subtitle_17,63782640332148737,Planeta
RF_DetailText_18,63831077983457289,"Designado por <b>Rangus Meats</b> como el Centro de Inventos Culinarios de Carl Rangus, esta ubicación fue responsable de innumerables innovaciones en la ciencia de la carne bajo la guía del fundador de la empresa, <b>Carl Rangus</b>. <br><br>Tras su salida de la empresa, la zona fue clausurada discretamente y sacada del presupuesto. No se asignaron fondos para reasignar al personal."
RF_DetailText_19,63831077983457290,"El mundo principal de Plumtor Absurdo está densamente poblado por humanoides, principalmente urbanos. Tras generaciones de exponerse a la sustancia conocida como Devorado de jochos (marca registrada de Rangus Meats) han alterado permanentemente el ADN de la población de formas extrañas e inexplicables. <br><br> El Viejo Tangus elige a sus gobernantes mediante un sistema de combate ceremonial que también sirve como principal forma de entretenimiento. Esto garantiza que solo las celebridades más poderosas alcancen posiciones de autoridad sobre el pueblo."
RF_DetailText_20,63831077983457291,Alguna vez fue un escape idílico de los centros urbanos en ruinas de <b>Big Ol' Tangus</b>. A esta región la abandonaron en gran parte después de que la hayan invadido mutantes y criaturas de Franken.<br><br>El habitante más notable del área es un entrenador de lucha retirado llamado <b>el entrenador Dan</b>.
RF_Subtitle_20,63782640332148738,Antiguo paraíso
RF_DetailText_21,63831077983457292,"A medida que la sed de la galaxia por el <b>Jocho Shot</b> crecía de forma desenfrenada, un ejecutivo visionario de <b>Rangus Meats</b> orquestó la compra de esta luna para crear nueva fábrica.<br><br>Con el tiempo, el Pequeño Tangus se convirtió en el centro de fabricación galáctico de Jocho Shot, suministrando miles de millones de galones al día a una audiencia que anhela más y más cada año."
RF_Subtitle_21,63782640332148739,Luna de fábrica
RF_Name_22,63782640332148740,La venganza
RF_DetailText_22,63868852401180684,Esta gigantesca nave está tripulada por hordas de invasores alienígenas empeñados en adquirir los secretos de la<b> ciencia de la carne</b>.
RF_Subtitle_22,63782640332148741,Nave espacial extraterrestre
RF_Name_23,63782640332148742,Padres Fundidores
RF_DetailText_23,63868852401180685,"Este triunvirato de luchadores de nivel campeonato gobierna el <b>Plumtor Absurdo</b> gracias a su racha de victorias en los Exámenes parciales del lunes por la noche, el combate ritual que se usa para seleccionar líderes.<br><br>Pedro Marranero utiliza la burocracia para defenderse mientras convoca senadores junior para abrumar a sus oponentes.<br><br>El presidente Rompecuellos vuela por encima, devastando a su oponente con bombas y comentarios ingeniosos.<br><br>El juez Reptante gobierna el ring con su descarga de martillos justicieros."
RF_Subtitle_23,63831077983457293,Gobernantes planetarios
RF_Name_24,63782640332148743,Tutorius
RF_DetailText_24,63831077983457294,"Ubicado lejos del núcleo galáctico, este mundo una vez sirvió a <b>Rangus Meats</b> como instalación de almacenamiento a largo plazo que contiene artículos y materiales sin valor inmediato.<br><br>Hoy, <b>Carl Rangus</b> utiliza el planeta como campo de pruebas para su última generación de <b>científicos de la carne</b>."
RF_Name_25,63831077983457295,Ciencia de carne
RF_DetailText_25,63831077983457297,"Esta rama de la bioingeniería industrializada fue iniciada por un inventor-disruptor <b>Carl Rangus</b>.<br><br>Lo usó para alimentar a una galaxia hambrienta a través de su empresa, <b>Rangus Meats</b>.<br><br>Innumerables competidores han intentado, sin éxito, replicar sus secretos comerciales cuidadosamente guardados."
RF_Subtitle_25,63831077983457296,El legado de Carl
RF_Name_26,63831077983457298,Omnicarne
RF_DetailText_26,63868852401180686,"Cuando incluso la Ciencia de la carne del inventor y revolucionario Carl Rangus no fue suficiente para alimentar a la galaxia hambrienta, intentó hacerlo con métodos poco ortodoxos.  <br><br><br>En uno de esos experimentos, cruzó la barrera entre dimensiones y descubrió un universo repleto de sustancias orgánicas, llenas de proteína, la cual Carl nombro <b>Omnicarne</b>. Este suministro infinito de material comestible permitió a Rangus Meats expandir masivamente sus operaciones. <br><br><br>Se erradicó el hambre. La galaxia prosperó y creció."
RF_Subtitle_26,63831077983457299,El gran descubrimiento de Carl
RF_Name_27,63831077983457300,Carne inteligente
RF_DetailText_27,63831077983457302,"Entre los últimos resultados de los avances en curso de la <b>ciencia de la carne</b>, la carne inteligente (marca registrada en trámite) representa una oportunidad de vanguardia para la producción en masa de una fuerza laboral orgánica capaz de realizar una amplia gama de tareas críticas.<br><br>Creado en segundos, cada trabajador de la carne inteligente cuesta una fracción del gasto tradicional de contratar y capacitar a un nuevo empleado. Además, ¡todos los trabajadores de la carne inteligente son totalmente biodegradables!<br><br>Comunícate con tu representante de <b>Rangus Meats</b> hoy mismo para aprender cómo puede recortar los costos laborales y disminuir los índices de insatisfacción de los empleados de la noche a la mañana!<br><br><i>Extraído de un folleto de ventas de <b>Rangus Meats</b></i>"
RF_Subtitle_27,63831077983457301,Reinventando al empleado
RF_DetailText_28,63868852401180687,"Esta enorme criatura, quien anteriormente fue un científico que trabajaba para <b>Rangus Meats</b>, ahora se ve a sí misma como el guardián de la vida acuática de <b>Peterium</b> y también el máximo depredador del mundo.<br><br>También se cree pirata. ¡Qué gente tan rara!"
RF_Subtitle_28,63831077983457303,Anomalia en la ciencia de carne
RF_DetailText_29,64168635024117760,"Se desconoce el origen de este extraño, pero amigable robot. Algunos creen que llegó en una nave de una galaxia lejana, hace mucho tiempo.<br><br>Más recientemente, encontraron a Reset como prisionero de la fábrica de robots de largo alcance, <b>Calipso</b>, aparentemente como resultado de una relación fallida entre las dos entidades."
RF_Subtitle_29,64168635003146240,Robot enamorado
RF_Name_30,64168635024117761,Rangus menor
RF_DetailText_30,64168635024117763,"<i>Este lugar era mi laboratorio personal secreto cuando trabajaba en <b>Rangus Meats</b>. Incluso mi amiga, <b>Dottie Duncan</b>, no sabía de él.</i><br><br><i>Principalmente lo usaba para tener un momento de tranquilidad lejos de todas las distracciones. Pero también era el lugar para realizar experimentos de la <b>ciencia de la carne</b> que no estaba listo para mostrar.</i>"
RF_Subtitle_30,64168635024117762,Laboratorio abandonado
RF_Name_31,64168635024117764,Dottie es la Princesa Omni
RF_DetailText_31,64168635024117766,"<i>Bueno, ¿quién podría haber adivinado que la <b>Princesa Omnicarne</b> todo este tiempo era en realidad mi vieja amiga, Dottie Duncan? Bueno, supongo que ahora entiendo por qué estaba tan enojada conmigo, culpándome por <b>el incidente de Omnicarne</b>. Eso la dejó tan retorcida y asquerosa. Ese tipo de cosas pueden realmente dañarte la cabeza.</i><br><br><i>Tengo que hacer algo para solucionar esto, y solo se me ocurre un lugar donde podría funcionar. De todas mis malas ideas, esta debe ser la peor.</i>"
RF_Subtitle_31,64168635024117765,Quiere devorar la galaxia
RF_Name_32,64168635024117767,Princesa Omnicarne (Actualización del sistema 2)
RF_DetailText_32,64168635024117769,"<i>Se nota que sí está enfadada con el viejo Carl, ¿verdad?<br><br>No tengo ni idea de por qué le tenía tanto cariño a esa fábrica de <b>Jocho Shot</b> que se destrozó. ¡Quizás simplemente le gusta mucho!</i>"
RF_Subtitle_32,64168635024117768,Entidad extradimensional
RF_DetailText_33,64168635024117771,"<i>""Oh, estos son los mocos estelares de los que te advertí. Siempre andan en busca de <b>Carne inteligente</b> para zampársela.<br><br>Creo que al flaco le dicen Vacío, y al grandote, Nulo.<br><br>Tengo algunas cuantas ideas para frenarlos.""</i>"
RF_Subtitle_33,64168635024117770,Rastreadores mortales
RF_Name_34,64168635024117772,Princesa Omnicarne (Actualización del sistema 3)
RF_DetailText_34,64168635024117773,"<i>Bueno, ¿quién podría haber adivinado que la Princesa Omnicarne todo este tiempo era en realidad mi vieja amiga, <b>Dottie Duncan</>?<br><br>Bueno, supongo que ahora entiendo por qué estaba tan enojada conmigo, culpándome por el <b>incidente de Omnicarne</b>. Eso la dejó tan retorcida y asquerosa. Ese tipo de cosas pueden realmente dañarte la cabeza.</i><br><br><i>Tengo que hacer algo para solucionar esto, y solo se me ocurre un lugar donde podría funcionar. De todas mis malas ideas, esta debe ser la peor.</i>"
